,cls,codec,codec_path,is_raw,source,source_len,source_affix,source_entropy,input_len,input_entropy,bps,size,K,O,S,symbol_p_threshold,original_source
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.4615385_source-Source_meta-Source_16symbols_entropy2.4615385_16symbols_entropy2.4615385_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy2.4615385,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.4615385_source-Source_meta-Source_16symbols_entropy2.4615385_16symbols_entropy2.4615385_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.4615385_source-Source_meta-Source_16symbols_entropy2.4615385_16symbols_entropy2.4615385_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy2.4615385_16symbols_entropy2.4615385,16,Laplacian,2.4615384612444524,131072,2.461809790779593,2.6292724609375,,8.0,1.0,0.0,0.0,Source_16symbols_entropy2.4615385
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.3076923_source-Source_meta-Source_16symbols_entropy0.3076923_16symbols_entropy0.3076923_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.3076923,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.3076923_source-Source_meta-Source_16symbols_entropy0.3076923_16symbols_entropy0.3076923_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.3076923_source-Source_meta-Source_16symbols_entropy0.3076923_16symbols_entropy0.3076923_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy0.3076923_16symbols_entropy0.3076923,16,Laplacian,0.3076923074295368,131072,0.3082089771441036,0.40057373046875,,8.0,2.0,0.0,0.0,Source_16symbols_entropy0.3076923
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.3589744_source-Source_meta-Source_16symbols_entropy2.3589744_16symbols_entropy2.3589744_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy2.3589744,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.3589744_source-Source_meta-Source_16symbols_entropy2.3589744_16symbols_entropy2.3589744_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.3589744_source-Source_meta-Source_16symbols_entropy2.3589744_16symbols_entropy2.3589744_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy2.3589744_16symbols_entropy2.3589744,16,Laplacian,2.358974359094343,131072,2.3593157509343037,2.528076171875,,8.0,1.0,0.0,0.0,Source_16symbols_entropy2.3589744
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.4102564_source-Source_meta-Source_16symbols_entropy0.4102564_16symbols_entropy0.4102564_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.4102564,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.4102564_source-Source_meta-Source_16symbols_entropy0.4102564_16symbols_entropy0.4102564_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.4102564_source-Source_meta-Source_16symbols_entropy0.4102564_16symbols_entropy0.4102564_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy0.4102564_16symbols_entropy0.4102564,16,Laplacian,0.41025641002327823,131072,0.41089594068188684,0.51226806640625,,8.0,2.0,0.0,0.0,Source_16symbols_entropy0.4102564
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0052669_source-Source_16symbols_entropy0.0052669_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.0052669,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0052669_source-Source_16symbols_entropy0.0052669_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy0.0052669_source-Source_16symbols_entropy0.0052669_symbol_p_threshold-0.zip,False,Source_16symbols_entropy0.0052669,16,Laplacian,0.005266947314495147,131072,0.005453482641483325,0.03607177734375,,8.0,1.0,0.0,0.0,Source_16symbols_entropy0.0052669
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.5641026_source-Source_meta-Source_16symbols_entropy2.5641026_16symbols_entropy2.5641026_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy2.5641026,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.5641026_source-Source_meta-Source_16symbols_entropy2.5641026_16symbols_entropy2.5641026_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.5641026_source-Source_meta-Source_16symbols_entropy2.5641026_16symbols_entropy2.5641026_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy2.5641026_16symbols_entropy2.5641026,16,Laplacian,2.564102564117406,131072,2.564319727956313,2.74664306640625,,8.0,1.0,0.0,0.0,Source_16symbols_entropy2.5641026
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.5128205_source-Source_meta-Source_16symbols_entropy0.5128205_16symbols_entropy0.5128205_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.5128205,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.5128205_source-Source_meta-Source_16symbols_entropy0.5128205_16symbols_entropy0.5128205_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.5128205_source-Source_meta-Source_16symbols_entropy0.5128205_16symbols_entropy0.5128205_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy0.5128205_16symbols_entropy0.5128205,16,Laplacian,0.512820512670515,131072,0.513602422652931,0.60382080078125,,8.0,2.0,0.0,0.0,Source_16symbols_entropy0.5128205
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.6153846_source-Source_meta-Source_16symbols_entropy0.6153846_12symbols_entropy0.6153846_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.6153846,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.6153846_source-Source_meta-Source_16symbols_entropy0.6153846_12symbols_entropy0.6153846_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.6153846_source-Source_meta-Source_16symbols_entropy0.6153846_12symbols_entropy0.6153846_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy0.6153846_12symbols_entropy0.6153846,16,Laplacian,0.6153846156839253,131072,0.6163178027425665,0.72259521484375,,8.0,2.0,0.0,0.0,Source_16symbols_entropy0.6153846
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.0769231_source-Source_meta-Source_16symbols_entropy3.0769231_16symbols_entropy3.0769231_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.0769231,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.0769231_source-Source_meta-Source_16symbols_entropy3.0769231_16symbols_entropy3.0769231_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.0769231_source-Source_meta-Source_16symbols_entropy3.0769231_16symbols_entropy3.0769231_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy3.0769231_16symbols_entropy3.0769231,16,Laplacian,3.0769230767665294,131072,3.0770777001006424,3.30035400390625,,8.0,1.0,0.0,0.0,Source_16symbols_entropy3.0769231
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_meta-Source_16symbols_entropy3.1794872_16symbols_entropy3.1794872_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.1794872,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_meta-Source_16symbols_entropy3.1794872_16symbols_entropy3.1794872_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.1794872_source-Source_meta-Source_16symbols_entropy3.1794872_16symbols_entropy3.1794872_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy3.1794872_16symbols_entropy3.1794872,16,Laplacian,3.17948717941892,131072,3.179666560878477,3.40875244140625,,8.0,1.0,0.0,0.0,Source_16symbols_entropy3.1794872
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.6666667_source-Source_meta-Source_16symbols_entropy2.6666667_16symbols_entropy2.6666667_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy2.6666667,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.6666667_source-Source_meta-Source_16symbols_entropy2.6666667_16symbols_entropy2.6666667_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.6666667_source-Source_meta-Source_16symbols_entropy2.6666667_16symbols_entropy2.6666667_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy2.6666667_16symbols_entropy2.6666667,16,Laplacian,2.666666666823473,131072,2.666940536577981,2.85491943359375,,8.0,1.0,0.0,0.0,Source_16symbols_entropy2.6666667
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_meta-Source_16symbols_entropy0.7179487_16symbols_entropy0.7179487_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.7179487,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_meta-Source_16symbols_entropy0.7179487_16symbols_entropy0.7179487_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.7179487_source-Source_meta-Source_16symbols_entropy0.7179487_16symbols_entropy0.7179487_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy0.7179487_16symbols_entropy0.7179487,16,Laplacian,0.7179487180940487,131072,0.7189487345361348,0.812255859375,,8.0,2.0,0.0,0.0,Source_16symbols_entropy0.7179487
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_meta-Source_16symbols_entropy3.2820513_16symbols_entropy3.2820513_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.2820513,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_meta-Source_16symbols_entropy3.2820513_16symbols_entropy3.2820513_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.2820513_source-Source_meta-Source_16symbols_entropy3.2820513_16symbols_entropy3.2820513_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy3.2820513_16symbols_entropy3.2820513,16,Laplacian,3.2820512821291787,131072,3.282222464036841,3.52044677734375,,8.0,1.0,0.0,0.0,Source_16symbols_entropy3.2820513
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.8205128_source-Source_meta-Source_16symbols_entropy0.8205128_14symbols_entropy0.8205128_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.8205128,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.8205128_source-Source_meta-Source_16symbols_entropy0.8205128_14symbols_entropy0.8205128_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.8205128_source-Source_meta-Source_16symbols_entropy0.8205128_14symbols_entropy0.8205128_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy0.8205128_14symbols_entropy0.8205128,16,Laplacian,0.82051282059569,131072,0.8216093623257334,0.92193603515625,,8.0,2.0,0.0,0.0,Source_16symbols_entropy0.8205128
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.9230769_source-Source_meta-Source_16symbols_entropy0.9230769_16symbols_entropy0.9230769_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy0.9230769,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.9230769_source-Source_meta-Source_16symbols_entropy0.9230769_16symbols_entropy0.9230769_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy0.9230769_source-Source_meta-Source_16symbols_entropy0.9230769_16symbols_entropy0.9230769_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy0.9230769_16symbols_entropy0.9230769,16,Laplacian,0.923076923253091,131072,0.9241957389506139,1.033447265625,,8.0,2.0,0.0,0.0,Source_16symbols_entropy0.9230769
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.8717949_source-Source_meta-Source_16symbols_entropy2.8717949_16symbols_entropy2.8717949_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy2.8717949,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.8717949_source-Source_meta-Source_16symbols_entropy2.8717949_16symbols_entropy2.8717949_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.8717949_source-Source_meta-Source_16symbols_entropy2.8717949_16symbols_entropy2.8717949_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy2.8717949_16symbols_entropy2.8717949,16,Laplacian,2.8717948718106143,131072,2.872022488466823,3.07830810546875,,8.0,1.0,0.0,0.0,Source_16symbols_entropy2.8717949
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy1.0256410_source-Source_meta-Source_16symbols_entropy1.0256410_16symbols_entropy1.0256410_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy1.0256410,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy1.0256410_source-Source_meta-Source_16symbols_entropy1.0256410_16symbols_entropy1.0256410_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy1.0256410_source-Source_meta-Source_16symbols_entropy1.0256410_16symbols_entropy1.0256410_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy1.0256410_16symbols_entropy1.0256410,16,Laplacian,1.025641025368035,131072,1.0267582510792623,1.139892578125,,8.0,2.0,0.0,0.0,Source_16symbols_entropy1.0256410
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.9743590_source-Source_meta-Source_16symbols_entropy2.9743590_16symbols_entropy2.9743590_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy2.9743590,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.9743590_source-Source_meta-Source_16symbols_entropy2.9743590_16symbols_entropy2.9743590_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy2.9743590_source-Source_meta-Source_16symbols_entropy2.9743590_16symbols_entropy2.9743590_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy2.9743590_16symbols_entropy2.9743590,16,Laplacian,2.974358974405109,131072,2.97460461000811,3.18695068359375,,8.0,1.0,0.0,0.0,Source_16symbols_entropy2.9743590
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_meta-Source_16symbols_entropy3.3846154_16symbols_entropy3.3846154_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.3846154,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_meta-Source_16symbols_entropy3.3846154_16symbols_entropy3.3846154_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.3846154_source-Source_meta-Source_16symbols_entropy3.3846154_16symbols_entropy3.3846154_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy3.3846154_16symbols_entropy3.3846154,16,Laplacian,3.3846153847501133,131072,3.384765149942776,3.6395263671875,,8.0,1.0,0.0,0.0,Source_16symbols_entropy3.3846154
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_meta-Source_16symbols_entropy3.4871795_16symbols_entropy3.4871795_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.4871795,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_meta-Source_16symbols_entropy3.4871795_16symbols_entropy3.4871795_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.4871795_source-Source_meta-Source_16symbols_entropy3.4871795_16symbols_entropy3.4871795_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy3.4871795_16symbols_entropy3.4871795,16,Laplacian,3.4871794870815203,131072,3.487304073056197,3.7557373046875,,8.0,1.0,0.0,0.0,Source_16symbols_entropy3.4871795
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_meta-Source_16symbols_entropy3.7948718_16symbols_entropy3.7948718_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.7948718,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_meta-Source_16symbols_entropy3.7948718_16symbols_entropy3.7948718_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.7948718_source-Source_meta-Source_16symbols_entropy3.7948718_16symbols_entropy3.7948718_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy3.7948718_16symbols_entropy3.7948718,16,Laplacian,3.794871794927339,131072,3.7949700702992435,4.0654296875,,8.0,1.0,0.0,0.0,Source_16symbols_entropy3.7948718
MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_meta-Source_16symbols_entropy1.1282051_16symbols_entropy1.1282051_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy1.1282051,MarlinForestMarkov,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_meta-Source_16symbols_entropy1.1282051_16symbols_entropy1.1282051_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-2_S-0_is_raw-False_original_source-Source_16symbols_entropy1.1282051_source-Source_meta-Source_16symbols_entropy1.1282051_16symbols_entropy1.1282051_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy1.1282051_16symbols_entropy1.1282051,16,Laplacian,1.128205128438551,131072,1.1293301228517043,1.24267578125,,8.0,2.0,0.0,0.0,Source_16symbols_entropy1.1282051
MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_meta-Source_16symbols_entropy3.8974359_16symbols_entropy3.8974359_symbol_p_threshold-0_ON_Source_Laplacian_16symbols_entropy3.8974359,MarlinForestMarkov,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_meta-Source_16symbols_entropy3.8974359_16symbols_entropy3.8974359_symbol_p_threshold-0,MarlinForestMarkov_K-8_O-1_S-0_is_raw-False_original_source-Source_16symbols_entropy3.8974359_source-Source_meta-Source_16symbols_entropy3.8974359_16symbols_entropy3.8974359_symbol_p_threshold-0.zip,False,Source_meta-Source_16symbols_entropy3.8974359_16symbols_entropy3.8974359,16,Laplacian,3.89743589732002,131072,3.8974969230694425,4.13397216796875,,8.0,1.0,0.0,0.0,Source_16symbols_entropy3.8974359
